Geneid,IC1,IC2,PD_117_R10_S05#,PD_117_R11_S05#,PD_117_R12_S05#,PD_117_R13_S05#,PD_117_R14_S05#,PD_117_R15_S05#,PD_117_R16_S05#,PD_117_R5_S05#1,PD_117_R6_S05#1,PD_117_R7_S05#1,PD_117_R8_S05#1,PD_117_R9_S05#1,PD_121_R10_S05#,PD_121_R11_S05#,PD_121_R12_S05#,PD_121_R13_S05#,PD_121_R14_S05#,PD_121_R15_S05#,PD_121_R16_S05#,PD_121_R5_S05#2,PD_121_R6_S05#2,PD_121_R7_S05#2,PD_121_R8_S05#2,PD_121_R9_S05#2,PD_122_R10_S05#,PD_122_R11_S05#,PD_122_R12_S05#,PD_122_R13_S05#,PD_122_R14_S05#,PD_122_R15_S05#,PD_122_R16_S05#,PD_122_R5_S05#2,PD_122_R6_S05#2,PD_122_R7_S05#2,PD_122_R8_S05#1,PD_122_R9_S05#2,PD_123_R10_S05#,PD_123_R11_S05#,PD_123_R12_S05#,PD_123_R13_S05#,PD_123_R14_S05#,PD_123_R15_S05#,PD_123_R16_S05#,PD_123_R5_S05#1,PD_123_R6_S05#1,PD_123_R7_S05#1,PD_123_R8_S05#1,PD_123_R9_S05#1
b2847,2.51728356175977,2.5677240390879943,2.9754285352915146,2.905310450484381,2.8083960643215553,3.0088766125129376,3.4565526912291653,3.4625277234647287,3.531578967401516,2.380437209309334,2.4312574785874137,2.0024606124898736,2.7557855795685136,2.9547281509703334,3.3081854328202303,3.213186491684463,3.32294247524921,2.532607147391865,2.498211299342189,2.568984380972462,3.1473694691711493,2.5153914841015004,2.979553895753364,2.794959071529505,2.8078869775278665,2.910645607582758,3.097295652694988,3.3788460149396946,3.4320679116009627,2.526945606181246,2.23701020431741,2.593500013378345,2.981365142688475,2.3587048451352475,2.024754651463026,2.7445491343879675,2.8656084085348708,2.5298293379544217,2.796665367061312,2.958246129255919,3.027533682396999,2.3211061778502344,2.5462657432260944,1.2762603536158315,2.989324858795881,2.170816324858824,2.861449730799088,2.623700894450494,2.2654259760625144,2.59844023331911
b2848,1.1244373658607467,1.0237502329734616,1.2603042744962465,0.6724962457421125,1.143047489070681,1.2367161591220472,0.4789483324239827,1.4536211634486136,1.6514601656646253,0.6004873673036337,0.7531033850560254,0.6056257750960425,0.9210628962861052,1.2723717149391436,0.9511298208056584,0.9834257059122128,1.8552696144349952,0.7511253280217913,1.0449863480332302,0.7690887638445415,0.7843382032590402,0.9410523209512868,1.1659970005932883,1.0893200436275048,0.8037745476504967,1.1729051073458951,1.7753395757969144,1.13590977614026,1.509774034823591,0.6050086736277103,0.6171991223911546,0.7687005878889925,1.0596334008134356,0.6428880619438286,0.6336454656141148,0.8323422128589526,1.5351805904476277,1.0480334226889403,1.2125772137439108,1.3597468905731185,1.2770612681684939,0.22882417764328672,0.602381415596497,0.8439553420330859,1.1974617747787237,0.43937194939681046,0.6177113375704293,0.6036309559314095,0.4488119211039177,1.2888457789727852
b4683,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
b2849,0.46707805417269943,0.0,0.4808284902895814,0.0,0.2967348345926189,0.0,0.0,0.0,0.0,0.47529351609033466,0.0,0.0,0.26617220476014347,0.0,0.27697917691763096,0.5292315256507896,0.0,0.0,0.0,0.8467268178298527,0.0,0.7011589119806472,0.2648053002876653,0.7130938625134846,0.0,0.6867515941442026,0.2766033844394663,0.0,0.3018965968815645,0.0,0.0,0.48434245771874307,0.0,0.0,0.0,0.528579692664688,0.30933633348700423,0.26515118856603764,0.2790551407105994,0.2892428734516696,0.29931326456708285,0.2568626138247055,0.2580404420665622,0.6788729991902573,0.0,0.2652265640010423,0.26541629010744117,0.2586401245206325,0.0,0.0
b2850,0.2217985376323392,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4317194564191041,0.452090196938286,0.0,0.26125684108247343,0.5897729715156428,0.0,0.0,0.23633448062120913,0.24044532765767393,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4247753670252791,0.23317933502585808,0.2307198604019715,0.43967998924446033,0.0,0.0,0.0,0.0,0.0,0.0,0.2545977217946553,0.0,0.4209922583961458,0.4228196000485887,0.6063524588517575,0.0,0.0,0.0,0.0,0.0,0.23614144196740613
b2851,0.0,0.5918217490854949,0.4249048459880758,0.0,0.0,0.0,0.0,0.2505758128320618,0.0,0.0,0.0,0.2273699673252955,0.0,0.0,0.0,0.25320990357653533,0.0,0.22361078141758126,0.4307831682508326,0.2299912856558588,0.0,0.0,0.231981495623392,0.24430011472349303,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24333654363946777,0.0,0.0,0.0,0.4323102640721786,0.0,0.0,0.0,0.0,0.593345105640534,0.0,0.0,0.0,0.0,0.22652184580628792,0.0,0.0
b2852,0.5588499739643246,0.5687221009954585,0.5748048579456027,0.5024176305580201,0.43641606373744535,0.18390831489932305,0.09633256306972987,0.49225131622214013,0.09530001988998811,0.3120047425101825,0.31082601620389727,0.4498968241551653,0.24859052165662754,0.24634741717436126,0.2587457985372466,0.18535874263359542,0.19066138206428865,0.5648321421044573,0.45731294558177166,0.3881957795899455,0.0,0.3312936807517411,0.32114127205587034,0.17869041799741364,0.4774966530908376,0.5261540573230926,0.09137047340708823,0.2750446225917285,0.10031805036117766,0.31458908129126223,0.16972846793848825,0.2450487124744115,0.5918294078254095,0.17796987678243822,0.25512441311630835,0.18510284373034963,0.37398355842311715,0.5843371184230988,0.1789227754862412,0.5663335231518853,0.19238980694076901,0.5079438958591787,0.31308694147703536,0.7230215425800857,0.09059440492441435,0.32164259644528437,0.24788036296785762,0.3138012224716887,0.2533820149804422,0.650348567814029
b2853,1.5155934435037115,2.1434075199391387,1.5477163418991198,1.2076905971530731,0.530279973069048,0.5134166453026734,0.0,1.8305828544788236,0.0,0.0,0.46248884439610893,1.8814352990848944,0.8385460302836141,0.8322905971731913,0.49744661559801395,1.6576831970865753,1.2219064232258625,0.8100623457811288,1.7420879791796577,1.114242047944582,0.4836281068392014,2.0861764731180306,1.5653732498766668,1.1658159554605867,0.0,1.3680452373951355,1.6114060051155494,0.9110442475733997,1.706583024530545,1.3402987546764384,1.7463067713982945,0.8286608760510812,0.8457578898379385,0.8683024538975688,1.3905053059028472,0.8958995185932581,1.9225898535511905,1.361697658388131,0.5009108631794306,1.1988083512119414,0.9236948724162554,1.0957420604038872,1.7162664878827394,3.450913208514206,0.0,1.122852891496692,1.9070009214559371,0.0,0.0,1.3738496420620823
b2854,0.0,0.22076660102432846,0.0,0.0,0.0,0.0,0.2497924939197682,0.0,0.0,0.2206199906710323,0.0,0.22276233402027487,0.2284758086069811,0.0,0.0,0.6443001831033308,0.255067499158269,0.0,0.226727720853428,0.22533457295371714,0.23068946112611577,0.6135413590093537,0.2272875782724417,0.23937703251313175,0.0,0.6005820255799088,0.0,0.0,0.2595823656018729,0.4152341778580503,0.0,0.225198742820646,0.2308761192082521,0.23843131771554907,0.0,0.0,0.4906317516022883,0.7514669897209135,0.44515958010493634,0.0,0.0,0.41152448421576343,0.2214091537187655,1.3372607870831548,0.0,0.0,0.4245201084622607,0.22193011077266478,0.0,0.60381135473017
b2855,0.4508106597880346,0.8067783535651645,0.0,0.0,0.0,0.2759907527636365,0.7158645788190816,0.7053710566424457,0.2771321646766058,0.45878311704522295,0.457131838372908,0.4628956859329608,0.0,0.0,0.4917495916965667,0.27810034374307013,0.28580464594649874,0.45581124124224287,0.25434186582541407,0.6549266292682306,0.2587442908408986,0.2632105598650025,0.6598497713892358,0.4946017488179017,0.0,0.475042916741158,0.0,0.5203008920525776,0.0,0.8120193400627316,0.0,0.4675659502605119,0.25895167870973074,0.2673434430096469,0.0,0.2777282187081638,0.29800458825188575,0.25529821936121355,0.4951805863789697,0.5119716603689382,0.0,0.0,0.0,2.156775207191656,0.2642299911380511,0.0,0.0,0.0,0.26121135857422306,0.25853453508784974
b2856,0.0,0.6165047902113658,1.389683851417748,0.0,0.6991977621526946,0.6781091474878638,1.5000680557959765,0.6764726681469568,1.489700498021482,0.6161454457293392,0.6140380475304134,0.6213911057667714,0.0,0.0,0.0,0.6826489922514909,0.0,1.3708611970628528,0.6310709626899302,0.0,0.0,0.0,1.0706348507085985,0.0,0.0,0.0,0.6572921448744025,0.0,0.0,1.053370271899063,0.0,0.6273431331293156,0.6411567543828023,0.0,0.6499888308573303,1.4918953494831504,0.0,1.0717151931047655,0.6624297311108636,0.0,0.0,0.0,0.6180790732379435,2.3511253485819754,0.0,0.0,0.6337273942484193,0.0,0.0,0.0
b2858,0.42818131792256814,0.304841080543139,0.0,0.0,0.0,0.17938301170680548,0.0,0.33799475242409166,0.18014956828122236,0.0,0.0,0.0,0.45022208314611045,0.0,0.17316834099840941,0.18079994015958706,0.1859803887319671,0.0,0.0,0.0,0.31814552769466314,0.3235272218559583,0.3135878363732501,0.3297682470610953,0.0,0.16664913376469842,0.46678420951443667,0.3479084708857441,0.0,0.16174686634367721,0.0,0.31078749554514146,0.45461229382570956,0.0,0.0,0.34099701859393877,0.19420226418926206,0.3139907968284424,0.1745128702311769,0.0,0.0,0.16017490362026698,0.3057035530733685,0.24004747903966211,0.1714962558407747,0.3140786072280981,0.16569194608683804,0.0,0.3211186780613814,0.0
b2859,2.8731732981850215,2.481801624732314,2.059124324118373,1.7638999258643935,1.5609661134363666,1.9317705537759449,2.5276140891085745,2.673454300830925,2.8333749005360818,1.7186710533397536,1.9649503664727501,2.126897611700358,2.3533642647935222,2.0748485974112074,1.8920927130814769,1.9406897269599743,2.2930144756352053,1.8826350499639626,2.076567068473878,2.2087943716676874,2.787007849030608,1.6902805153018738,1.8404791770761748,1.6077367691959572,1.890614685660602,2.47414258885688,2.402497018453639,2.1317912301096604,1.6944943218273332,1.6333065204448811,1.8420426023431393,2.6609075324963207,2.2385753008758256,1.3706414706863304,1.875908255913703,1.64433460842004,1.8291180122009694,1.7525625878032918,2.474257085848708,1.534146406985213,1.4452613805906962,1.9682398936714989,2.1873913071118083,4.090748291586953,2.4524028516898935,2.221318909657908,1.9273127974522797,1.529439368489879,1.6819892229900941,2.4819072845480026
b2860,6.044029620897241,5.918565916296623,5.635985984341926,6.080919746495047,6.015101693193509,6.039590659094674,6.136935297009173,6.005528150949573,6.169744793297273,5.664508829103318,5.597264387390789,5.486902803576169,5.774294251868998,5.639943568351729,5.392394102688463,5.996040040671487,5.9712435411672775,5.689855517230323,5.540388373255033,6.003679454335154,6.137679053784176,5.69783338923264,5.766310922501621,5.5666156213478,5.5458148482335945,5.573794620802335,5.508380387295044,5.995031058037127,6.137264260547417,5.616178885161374,5.589553995787008,5.865601635024141,5.790307429190258,5.6720276893458195,5.794109378124911,5.7784534126185605,5.4871145896178986,5.554929080635098,5.503044718905025,5.928752955907269,6.078155121386892,5.458611230185192,5.635626560133803,7.592336951956462,5.928097519542363,5.637420089822148,5.726551064757048,5.604043220589825,5.58733400293619,5.6031815499524855
b2861,7.015435208694252,6.860642601993292,6.876249645829721,7.03725661004168,6.997579011647536,6.93945612386985,7.158340426875262,7.0254270139004795,7.107868148180595,6.698623340078198,6.683117599391544,6.642398015349112,6.599645036743375,6.585561944803839,6.597400310990871,7.010340723802311,7.06777251472635,6.75856313010773,6.65963730769923,7.074888214601645,7.078558290748233,6.800567617923724,6.760248884788052,6.551011104613274,6.606367076055985,6.665711995161471,6.448585306484856,6.894857527830778,7.148521693045014,6.623950469827449,6.688767805101449,7.041268935120735,6.771927142908884,6.622873119151864,6.757893552095451,6.664410193614023,6.583670750457468,6.711471106949958,6.612788568344632,6.914510942149014,6.734215270332155,6.497753891812783,6.5755485344353035,7.957600314736232,6.989366452030699,6.569313661242198,6.851638540653427,6.367868325083277,6.670850824341799,6.552360076619418
b2862,4.757985675765613,4.4998344009428175,4.463541587661432,4.284210317363293,3.9924560096877215,4.207362107859393,4.593197551613605,4.48956850314796,4.577797827385957,4.3694688416820995,4.087547698462649,4.344564241642701,3.943500170128062,4.107563348506147,3.487835108637286,3.4267957716106414,3.992373962588487,4.259023015867771,3.9852483752692063,4.400816372564416,4.182125644863337,4.061732466293804,4.249737678577054,3.7119772375926052,3.9732738384591015,4.3252155135911705,4.0272614669659,4.093172314656799,3.7256777722060646,4.128970822100132,3.882948045093932,4.4381252075735365,4.512453583105636,4.27650123255119,4.1594503917699965,4.035172230246276,3.7974137417310065,4.273227097026615,3.6801092273940736,3.5113243150920193,4.344558149567062,4.367898052376521,4.098493615845433,5.476263688279251,4.366894219783927,4.067166691023445,4.337471810234224,3.9278683233304856,3.9165096296336563,4.2486173915427115
b2863,3.616738347000472,3.366129456865525,3.5747730629865866,3.2169065515931647,3.615625308805801,3.297308316251205,3.773787480932852,3.9039226627046872,3.868104519596638,3.1096519294020264,3.253481478441632,3.4778641010164826,3.4435878609725843,3.541380715584171,3.625448467706906,3.1817193265615753,3.5264362481261435,3.2491239334112167,2.9802122529682786,2.991362284436379,3.6205792603181477,3.3614505583875283,3.5602208751817046,3.0545542051646524,2.9415044272754347,3.311697580853752,3.2809491473716794,3.5891614241879792,3.611806415958487,3.138750559374,3.3794288474336778,3.3793635003783455,3.5423828777433677,3.269244828891236,3.312472927351453,2.9990929764637846,3.0976707897599627,3.3793319537589026,3.497167023040927,3.592526408591998,3.410948340503858,3.3926833911982652,3.279570652254412,5.0530489204808635,3.3352192478810823,3.549251917634174,2.9468063085239633,3.4588218706104956,3.0750308767248957,3.5934387837748383
b2865,6.728201355602265,6.690909193363995,7.28865210484639,7.336359890658976,7.212747100594968,7.250825681503179,7.367502801272691,7.346170671559329,7.24436621191325,6.949306301214754,6.978778774291959,6.977004195054244,7.163608021880451,7.1145953977012795,7.034735327999378,7.109515128027913,7.353258185876397,6.9814420455080635,7.078670609484342,6.8795751352573715,7.036174993847656,7.061693159950348,7.092123114971846,6.9481896785090775,6.908078522940227,6.729579383920286,6.988631330808816,7.170690913548259,7.421035424246984,7.004185549314455,6.972863759475316,6.799330997705453,7.2818150881329125,7.068232772802084,7.085623757873882,7.288589480235231,6.937184302275054,6.783242184501913,7.005221668511242,7.235901197576902,7.35796502972008,6.9347773979372285,7.0906793851646235,6.7795042150464395,7.251086465615917,6.903648466931289,6.868691775109361,7.084934780521526,6.980860323519274,6.9297146700040395
b2866,2.86240609669703,2.621653928229208,4.986155387458839,5.319640772899021,5.3100342212495955,5.426842886865691,5.547007931237016,5.3557407903103265,5.156801917592022,4.645303157762756,4.552051207488679,4.5217959164155905,4.9785895639560716,4.934789580255363,4.913464803088222,4.015077095665531,3.955287753530491,5.622678695782203,5.758235155297171,2.7964520490683427,2.8665687090222978,4.457284079920205,4.944254027575287,5.226885248048149,5.245958191917685,4.701811623425571,5.025229845146601,4.024843568166421,3.8599174006665025,5.38053913973611,5.568644853738744,2.958098765468878,2.731588518403492,4.141286788851008,4.633337446459969,4.946384009049854,4.775121610891528,4.727496359634882,5.203838968753117,4.118438444771666,3.885836335331769,5.568388956712652,5.821416210332082,3.298448621591559,2.902809655727214,4.544805058688089,4.884070525448747,5.643495302258878,5.450144917522497,4.821325988246208
b2867,3.149662617092629,2.6110699614970865,4.532383151814067,4.811626728740742,4.890660464098345,5.0969995129267645,5.01177974218283,5.079230637151272,5.015425428236809,4.27377274068505,4.356879728259124,4.170482912715762,4.565776959883172,4.528032793551969,4.440987778143044,3.6050490547424756,3.199959713267967,5.154890500111372,5.298980679685281,2.4716066906775467,2.7977280175440424,3.921598835622088,4.4200317001463585,4.728469390187588,4.772166331417034,4.211859377240709,4.518455181051335,3.8013313595670923,3.3575777605724655,5.143768703890768,5.1858589156086925,2.5202960870876137,2.5278026734386527,3.875517074346757,4.040421359304629,4.488373500338059,4.288606741925295,4.312663413733235,4.904883783178456,3.7869302169313714,4.007613962918675,5.186545747912386,5.392484589202145,2.2587612586851975,2.846615991779262,4.210113825954733,4.6143228993656,5.215704169664337,4.924846665214534,4.421025556642529
b2868,3.02241159112095,3.348178219788207,4.3439430824258976,4.770392963397282,4.953974868450064,4.852344462397305,4.995605416874527,4.857833783723169,4.858661610694897,4.421687936508689,3.8529093591416257,4.209190455997926,4.75882192782562,4.38832955254899,4.646394687172029,4.130831970325073,3.981309506311558,5.297232977218058,5.258195305809164,3.248402910279239,2.729624032777126,4.157636689712347,4.972571977507806,5.463421548380507,5.072064618871861,4.489440155407067,4.7785507767011515,4.268784686018118,3.9311046670781633,5.020353039977983,5.316859782041355,2.847227852802277,2.950270387762311,4.295995507244563,4.524321375192835,5.070229291631559,4.858725189355786,4.612196336704138,4.689881158867876,3.961602166362065,3.9182743262087305,4.966564197978582,5.124942844836246,1.6476160711020293,2.8349879323335907,4.082501137047899,4.172301688099642,4.977082379203379,4.924846665214534,4.427229642249345
b2869,3.1642426779744297,3.0600672496826116,6.78099601171047,6.826309922147837,6.9179188175032795,6.924115838088941,6.869502819421427,6.357477214089886,6.0107980671968875,6.499313047397855,6.5329885251943995,6.461063173974576,6.757879203581487,6.675582651840209,6.971867633802958,5.460460326280049,5.418717009079503,7.197456677345819,7.341546297713338,3.159361750425369,3.1841782344418808,6.557057017130644,6.943782209937455,7.1697929570439385,7.007801555103053,6.486449264241077,7.104757459188733,5.4133949324783215,5.389274431779442,7.2440847020697285,7.339798413330457,3.2189836841640367,3.121659555167075,6.497891958414478,6.726681281982815,7.014226693554102,7.095034021689471,6.635400586233855,7.088635498300465,5.650364840471028,5.327099041276224,7.236454257067191,7.443421909963488,5.295520324847582,3.065935057580668,6.461679972770051,6.7246867001966955,7.20557465944492,7.103552875057853,6.572060718193975
b2870,0.8090810952316945,0.43207254875298623,3.8017149182852368,3.053969062161673,3.271749526569239,3.4256954834235835,4.057271227826655,4.079507759624871,3.3887752699036406,2.836125618679153,2.8861936557290533,2.6847479140322292,3.7355310998154656,3.556302041530867,3.3122635573907013,1.6138330953278408,1.786711835126203,4.300076766765031,4.830613402175585,0.8362018766641064,0.5970459259388097,2.721599376469149,3.9324972549547024,4.100935635066639,3.9414689368939637,2.3626655877986176,3.2195829130743294,1.47548493175844,1.501629581160475,4.0500191592946075,4.206772319354204,0.8923372768920392,0.7932300249919944,2.4734858814270577,3.2363522393708157,3.6771335969143197,3.460432644842141,2.181475017404512,3.681568957579417,1.7236670279747073,2.2856798996526564,4.005051480785687,4.6615503757378765,2.875850719230333,0.5356354229263166,2.313363910500964,3.483706229588827,4.364186775868161,3.9817477355963495,2.1261923697919167
b2871,1.0624485188756816,1.1703818101655519,3.104604836633281,2.7205007121584637,3.110949764657766,3.006850657660825,3.4812776849631257,3.593467876349112,3.3822192546381027,2.309686477237931,2.6127201728610774,2.3217057515824604,3.193485139021179,3.0376289995951167,3.0542602333791953,1.7509249289567737,1.7470554638991584,3.729654165812945,3.9690016185849544,1.2754483394384997,1.1149139459669413,2.5606728530969005,3.285062378293976,3.5382746242523186,3.224882454899324,1.8494548213827484,2.9152498426744455,1.512167817371957,1.5386776996696079,3.1792810114502403,3.6426618702940443,1.316612729221786,0.9620372815617259,2.0342838384558575,2.7306084690101637,2.9582524614005203,2.9332542921834337,1.9796616265918046,3.2717155413492893,1.36745039203222,1.922127746023859,3.3733568966270857,3.9475120629674727,2.565244384692299,1.2277292484173907,2.369044018903633,3.2008075313968614,3.7632248597022233,3.2870554769100573,1.6033023370921002
b2872,2.271931799368609,2.0314246881536,3.632303991988512,3.354639317084172,3.6320018055617687,3.7561428839899134,4.127232895399772,4.049100259795679,3.711838689709941,2.85605324300721,2.8371008251287613,2.7402958653414666,3.474122523155852,3.6185465288705396,3.664460423525752,2.3800741106381724,2.559712650706285,4.160122198957556,4.516912838906353,2.194733268349045,2.3305221120828388,2.6336152084567557,3.7810149591877,3.871095364571346,3.945995292194608,2.684492479826975,4.040086549685434,2.2444173428200966,1.7184235118590276,3.5346458534846956,4.154487742390606,1.9008666502881504,1.9294033591455124,2.619689670244721,3.3234706965299115,3.4431398467975756,3.5761506299123917,2.8419171040897724,3.7971362997823896,2.4456390778508195,2.647881609914401,3.7586083249513376,4.365921132228786,3.704716694323161,2.3979791185585895,2.7540347144965946,3.384353437170998,4.2171254280898705,3.8676174814267776,2.844637596364714
b2873,1.7442094324225845,1.389699648669857,2.5665138826012908,2.7643302112456425,2.5467183348900346,2.823411159172102,2.7280354909152336,2.6443108962093325,2.78710608366844,2.1236972114751476,2.1387180780555224,2.3900091943301636,2.653832472765472,2.4435495175609523,2.312753861028141,1.8969261603857233,2.031439596233474,2.915793266957398,3.223052692678969,1.6256937147749089,1.8399761661582181,1.6690045112691059,2.5738568218762,2.9164746185132384,2.690840063960823,1.5539958093180766,2.018985939130033,1.9713494716761744,1.8381523331057958,2.500788621612382,2.967534478695845,2.087273087428129,2.0745498102650792,1.8251941512516376,2.4211931483633027,2.2241158676964683,2.131277626333462,1.6361983390201107,2.341020300935949,2.2067589011005557,1.5426722317990278,2.900899210859721,2.9969114006858257,3.130424636455031,2.009431194745801,2.0578553231309527,2.2960526943602844,3.0535229861096234,2.854237707527647,1.9131758536675758
b2874,3.563476284446362,3.9235363728651045,4.203838441768129,3.7218282663413804,4.010675336902961,3.911306453391589,3.9420247333694625,3.8076918767521644,3.8281005068726848,4.105409051657347,4.007215193363533,4.089382590129763,4.186429464066971,4.26521567104927,3.654985136466695,3.960578033905856,4.1270813700959,4.444663878839419,4.4111524089239005,4.271921797462286,4.045956816052521,4.119556361798108,4.511084477485405,4.46692425768445,4.280389664706575,3.7773596979010966,3.7901416671914276,3.664027243209673,3.989041913965356,4.389453891819338,4.273053784433352,4.120523949742237,4.1944943253148965,4.010248716194763,4.317427569856454,4.6463602191863576,4.273785758307674,3.580461167324731,3.79302550375352,4.036252339979601,3.700540085360577,4.312057552236384,4.3059156336365145,4.870816319471089,4.224604038862954,4.0746817048729245,4.239657140035592,4.289684240633547,4.272351988492662,3.609732878101983
b2875,2.8599895480839637,3.0105848700331737,4.747153356887023,4.983404930185893,5.098659319735354,5.255095655851532,5.111296116742208,4.93348632103541,4.596334135827753,4.612454927311391,4.447460100404923,4.611724594949456,4.948869929329243,4.769825288721637,5.215475325546324,4.108914205617331,4.13517467733831,5.75384026544121,5.927337586953679,2.972805852520842,2.975605927714319,4.552266473738039,5.018228246903349,5.5200745268746125,5.52763695057861,4.804275933412459,5.2347524273709745,4.067893729725115,4.18078963937264,5.768047181245111,5.891466392572542,2.9526381625562705,3.1082720801727044,4.599184006927883,5.022691946954569,5.504706010491044,5.291133235825753,4.889970006159782,5.296376928106473,4.087001384684431,4.247971533136724,5.671979977838404,5.941239730946306,4.62142247773426,2.9128837473691687,4.441458745971052,4.828404613230121,5.6998680916307185,5.779463298856239,4.906569492566718
b2876,1.5882000295315963,1.3885421172710894,4.894300461068147,4.913641958420359,4.813929300167745,5.093589497747114,5.03643197157831,4.606509033616012,3.9667370833392703,4.700955930338277,4.683111847895254,4.6163895015539245,4.777160710296061,5.069963832503376,5.421780270373932,3.866875687757149,3.780627687873575,5.968620653921082,6.282227252948617,1.4670669350118921,1.2372444466597818,4.769727393575474,5.296242664158804,5.828124457330346,5.966799193005914,5.08318080177338,5.511171842101171,3.858391601656386,3.607504656264868,5.866256955881037,6.104011627651338,1.5771867575436909,1.1670011289726578,4.737472834699011,5.045026756359026,5.769381262816928,5.71871819074771,5.096803953797893,5.665560198281909,3.917049219578433,3.9443997960901,5.997348127433709,6.145646173445737,5.0605157624836385,1.0297936342846454,4.5765454556650464,5.140027367430405,5.971094192736484,5.7156294758139214,4.957177412834072
b2877,4.041817486301718,3.428690007559403,5.268356537303204,4.4466221084959034,4.3449676218455835,4.449912701013105,4.6425032309216405,4.4563761766600285,3.839670668023907,4.967541738407336,5.0576685359294125,5.096615996465478,4.903042538920703,4.924778028282353,4.796223821064088,3.575659327976178,3.615470279396263,5.773675078292809,5.675753706062788,4.125006145634841,4.207402683378952,4.846990853030183,4.944632197984098,5.4478290319518825,5.487134520660213,5.45653402578613,4.719480376703699,3.8231003801666743,3.8437827330749883,5.937001393828151,5.595682579275304,4.3381385490108855,3.8193377934647645,4.960291513288511,4.920741999414959,5.252312571663505,5.120251784462256,5.436538072968752,5.23802907038768,3.9113932409904644,4.180546242758927,5.859615808536807,5.770959883701609,6.238302128647592,3.8177374952201495,4.911911857572505,5.03572744060483,5.732049731582067,5.456873006798955,5.583659639691606
b2878,1.2743749763694963,1.0332995786669041,2.328723397471815,2.6497239742026535,3.0169331272346995,2.815795528039606,3.270898522653155,3.185974660307382,2.8337442864311164,1.7369397896974577,1.9174270664957858,1.5480030382513923,2.3800748154013194,2.2812512581332394,2.660921130255727,1.604435772620531,1.4798512360672729,3.3328901043263754,3.4737239624951695,1.1600965066918891,1.2332178760226398,1.7323591926791786,2.653016703016746,2.695553607919881,3.1160800400256052,1.5633828735971205,2.598118628407704,1.565509306093731,1.7100661643157928,2.91649393785446,3.1901318257708504,1.3883582196979354,1.4868622964844607,1.632335730434915,2.131186416017798,2.5449533243259856,2.630846107693743,2.0083109549349856,3.180633989448294,1.6348987732475402,1.8851609185246785,3.1498835829188003,3.4436913513475234,2.6616868080091107,1.4324354412117226,1.6992095464587398,2.221883428907762,3.181154833110193,3.024631639156832,2.0031459089088806
b2879,1.3401731032643147,1.2105361925217542,1.969431892042792,2.3708442035857886,2.370822678810719,2.6019886950546987,2.8093931500979252,2.756619247429003,2.521179428512645,1.6152983206642189,1.0847135386613111,1.2948086788989666,2.0865436338996872,1.8878966050417194,2.1788435990342307,1.2323464246035645,1.537577493634987,2.921995136369272,3.049317978966952,1.1887986938744153,1.504645577092976,1.4533958060344934,2.464839641751879,2.677265216766603,2.799487823386219,1.7136514116355208,2.6671451073407098,1.5648930710644338,1.1816621593476873,2.5352306270666696,2.823693727417165,1.2670412415509307,1.1258601358048008,1.396374712066499,1.8502101487758038,2.354291343462069,2.4852243554805895,1.5559114656489827,2.782976483408914,1.615245244976868,1.7185315612858987,2.767521423223553,2.9481094513573223,1.4507437091476534,1.3473476912275952,1.5241162281661012,1.9921233874298023,2.6083411998362167,2.7730167580050016,1.2087502002112296
b2880,1.6746339973669797,2.0329142334729515,2.1904466026206806,2.3694544127267183,2.6120065877888354,2.7571078668463014,2.7241232303473453,3.113918880779006,3.1034788561129583,1.7869152274280293,1.8264277750147284,2.3172600181256713,2.317211183463602,2.337468320571016,2.685497396588474,1.7741384157838755,2.1673443261652503,3.1416772301283697,3.305849520314111,1.9794369427309206,1.7433754868252147,2.143356483087464,2.7488601863662976,3.017865741876529,2.70947701513126,2.186383841247426,2.7594108540895124,1.3822472964512613,2.1888750505515038,2.5720925214055526,2.702671623317947,2.3617273566852623,2.4235021260133784,1.6789277556785178,2.026248599047408,2.544374841479559,2.1783510114928872,2.279993572561506,2.8666422727321956,1.7240671893886148,1.914659907312336,2.9257809103425587,2.991461587166886,2.303965407120522,2.1103503812165547,1.9508087086305834,2.3452847824524974,3.05174717202353,3.1913754425544227,2.0454881877153333
